"date","federal_state","company","arrivals","nights"
"1980-09","W96-1",72,610,10148
"1980-09","W96-1",85,422,3918
"1980-09","W96-1",999,1570,4240
"1980-09","W96-2",1,38490,237397
"1980-09","W96-2",2,52564,378000
"1980-09","W96-2",3,58012,505411
"1980-09","W96-2",70,11099,102786
"1980-09","W96-2",81,1431,2124
"1980-09","W96-2",73,751,6937
"1980-09","W96-2",83,2222,3232
"1980-09","W96-2",84,2672,29823
"1980-09","W96-2",60,22533,261621
"1980-09","W96-2",61,5119,62390
"1980-09","W96-2",72,1673,28229
"1980-09","W96-2",85,5815,98148
"1980-09","W96-2",999,790,11242
"1980-09","W96-3",1,21036,80605
"1980-09","W96-3",2,28295,115659
"1980-09","W96-3",3,43201,212465
"1980-09","W96-3",70,3264,17084
"1980-09","W96-3",81,1265,3467
"1980-09","W96-3",73,1133,8047
"1980-09","W96-3",71,1535,34439
"1980-09","W96-3",83,1242,1304
"1980-09","W96-3",84,1656,9100
"1980-09","W96-3",60,9576,85905
"1980-09","W96-3",61,1503,17036
"1980-09","W96-3",75,239,6824
"1980-09","W96-3",72,4687,68950
"1980-09","W96-3",85,95,1025
"1980-09","W96-3",998,48,737
"1980-09","W96-3",999,325,2192
"1980-09","W96-4",1,26020,97152
"1980-09","W96-4",2,40259,140640
"1980-09","W96-4",3,44491,277486
"1980-09","W96-4",70,5364,29985
"1980-09","W96-4",81,4391,13721
"1980-09","W96-4",73,1322,9517
"1980-09","W96-4",71,2028,40002
"1980-09","W96-4",83,4742,5613
"1980-09","W96-4",84,2540,10982
"1980-09","W96-4",60,15027,149454
"1980-09","W96-4",61,3493,34966
"1980-09","W96-4",75,189,7973
"1980-09","W96-4",72,2436,36022
"1980-09","W96-4",85,843,10895
"1980-09","W96-4",998,83,259
"1980-09","W96-4",999,400,3431
"1980-09","W96-5",1,70060,260986
"1980-09","W96-5",2,83592,478210
"1980-09","W96-5",3,68559,334162
"1980-09","W96-5",70,12205,31013
"1980-09","W96-5",81,7839,22705
"1980-09","W96-5",73,4548,58548
"1980-09","W96-5",71,1244,22821
"1980-09","W96-5",83,5412,13187
"1980-09","W96-5",84,788,3733
"1980-09","W96-5",60,31391,288908
"1980-09","W96-5",61,8871,84799
"1980-09","W96-5",72,1045,16351
"1980-09","W96-5",85,4264,67113
"1980-09","W96-5",998,606,2172
"1980-09","W96-5",999,1993,14142
"1980-09","W96-6",1,29066,96186
"1980-09","W96-6",2,36723,199824
"1980-09","W96-6",3,49289,255768
"1980-09","W96-6",70,2146,8785
"1980-09","W96-6",81,3166,18179
"1980-09","W96-6",73,1034,12147
"1980-09","W96-6",71,722,17844
"1980-09","W96-6",83,12770,15084
"1980-09","W96-6",84,3805,21980
"1980-09","W96-6",60,16631,163507
"1980-09","W96-6",61,6018,61593
"1980-09","W96-6",75,176,4666
"1980-09","W96-6",72,1533,17364
"1980-09","W96-6",85,1369,15408
"1980-09","W96-6",998,166,1205
"1980-09","W96-6",999,389,3470
"1980-09","W96-7",1,118396,442109
"1980-09","W96-7",2,108412,551325
"1980-09","W96-7",3,173781,1203775
"1980-09","W96-7",70,14202,53754
"1980-09","W96-7",81,5957,12053
"1980-09","W96-7",73,764,8492
"1980-09","W96-7",71,40,1119
"1980-09","W96-7",83,16871,27014
"1980-09","W96-7",84,1211,7091
"1980-09","W96-7",60,79158,765013
"1980-09","W96-7",61,16774,171535
"1980-09","W96-7",75,252,2648
"1980-09","W96-7",72,272,5311
"1980-09","W96-7",85,5532,73300
"1980-09","W96-7",999,458,5045
"1980-09","W96-8",1,22335,93337
"1980-09","W96-8",2,23623,113494
"1980-09","W96-8",3,32967,170796
"1980-09","W96-8",70,2921,18219
"1980-09","W96-8",81,739,1412
"1980-09","W96-8",73,687,7688
"1980-09","W96-8",83,426,446
"1980-09","W96-8",84,4015,23556
"1980-09","W96-8",60,21060,184335
"1980-09","W96-8",61,2762,21407
"1980-09","W96-8",72,144,2739
"1980-09","W96-8",85,3326,33131
"1980-09","W96-8",999,203,1866
"1980-09","W96-9",1,116364,312237
"1980-09","W96-9",2,62249,167048
"1980-09","W96-9",3,32914,94957
"1980-09","W96-9",70,8407,21576
"1980-09","W96-9",81,2950,11787
"1980-10","W96-1",1,2699,14961
"1980-10","W96-1",2,3380,12389
"1980-10","W96-1",3,10582,25672
"1980-10","W96-1",70,828,2509
"1980-10","W96-1",81,688,1405
"1980-10","W96-1",73,53,859
"1980-10","W96-1",71,285,7125
"1980-10","W96-1",84,297,1253
"1980-10","W96-1",60,1326,8480
"1980-10","W96-1",61,519,2514
"1980-10","W96-1",72,496,8023
"1980-10","W96-1",85,42,172
"1980-10","W96-1",999,141,252
"1980-10","W96-2",1,18311,72176
"1980-10","W96-2",2,16278,55514
"1980-10","W96-2",3,14106,61523
"1980-10","W96-2",70,935,5263
"1980-10","W96-2",81,1226,2404
"1980-10","W96-2",73,299,4161
"1980-10","W96-2",83,47,102
"1980-10","W96-2",84,999,8797
"1980-10","W96-2",60,3031,23527
"1980-10","W96-2",61,814,7937
"1980-10","W96-2",72,1284,21541
"1980-10","W96-2",85,1247,15370
"1980-10","W96-2",999,19,376
"1980-10","W96-3",1,18629,62202
"1980-10","W96-3",2,25155,84766
"1980-10","W96-3",3,31388,133074
"1980-10","W96-3",70,1685,8021
"1980-10","W96-3",81,1377,3307
"1980-10","W96-3",73,694,5059
"1980-10","W96-3",71,1292,34493
"1980-10","W96-3",83,554,733
"1980-10","W96-3",84,2119,10112
"1980-10","W96-3",60,4677,36729
"1980-10","W96-3",61,795,6484
"1980-10","W96-3",75,136,6518
"1980-10","W96-3",72,4048,49426
"1980-10","W96-3",85,21,231
"1980-10","W96-3",998,106,754
"1980-10","W96-3",999,3,102
"1980-10","W96-4",1,19744,60509
"1980-10","W96-4",2,27387,78455
"1980-10","W96-4",3,22284,118244
"1980-10","W96-4",70,498,1493
"1980-10","W96-4",81,4472,12047
"1980-10","W96-4",73,1406,6009
"1980-10","W96-4",71,1889,41933
"1980-10","W96-4",83,934,1019
"1980-10","W96-4",84,2316,13062
"1980-10","W96-4",60,4095,44458
"1980-10","W96-4",61,1163,9625
"1980-10","W96-4",75,179,8501
"1980-10","W96-4",72,1752,29559
"1980-10","W96-4",85,343,3985
"1980-10","W96-4",998,100,543
"1980-10","W96-4",999,243,1796
"1980-10","W96-5",1,42479,111780
"1980-10","W96-5",2,45757,165520
"1980-10","W96-5",3,31385,105799
"1980-10","W96-5",70,876,4136
"1980-10","W96-5",81,3766,13515
"1980-10","W96-5",73,2485,14065
"1980-10","W96-5",71,1279,22268
"1980-10","W96-5",83,1828,2164
"1980-10","W96-5",84,800,3330
"1980-10","W96-5",60,7754,48821
"1980-10","W96-5",61,2274,15115
"1980-10","W96-5",72,961,16683
"1980-10","W96-5",85,1832,23341
"1980-10","W96-5",998,166,927
"1980-10","W96-5",999,163,784
"1980-10","W96-6",1,22405,54595
"1980-10","W96-6",2,24053,86910
"1980-10","W96-6",3,29565,107017
"1980-10","W96-6",70,510,1772
"1980-10","W96-6",81,1769,6545
"1980-10","W96-6",73,504,9636
"1980-10","W96-6",71,699,17555
"1980-10","W96-6",83,5095,7190
"1980-10","W96-6",84,2830,11910
"1980-10","W96-6",60,5317,39548
"1980-10","W96-6",61,2065,17795
"1980-10","W96-6",75,205,4487
"1980-10","W96-6",72,942,8341
"1980-10","W96-6",85,469,5545
"1980-10","W96-6",998,34,454
"1980-10","W96-6",999,304,2484
"1980-10","W96-7",1,61647,168653
"1980-10","W96-7",2,55507,189567
"1980-10","W96-7",3,78630,345867
"1980-10","W96-7",70,2329,10476
"1980-10","W96-7",81,3214,5632
"1980-10","W96-7",73,620,6099
"1980-10","W96-7",71,39,1116
"1980-10","W96-7",83,9455,11199
"1980-10","W96-7",84,789,3340
"1980-10","W96-7",60,22054,139321
"1980-10","W96-7",61,4222,30452
"1980-10","W96-7",75,286,3048
"1980-10","W96-7",72,315,4206
"1980-10","W96-7",85,1521,15016
"1980-10","W96-7",998,56,332
"1980-10","W96-7",999,53,318
"1980-10","W96-8",1,14184,43739
"1980-10","W96-8",2,13471,45330
"1980-10","W96-8",3,15332,63003
"1980-10","W96-8",70,649,3514
"1980-10","W96-8",73,415,2851
"1980-10","W96-8",83,9,9
"1980-10","W96-8",84,2310,15746
"1980-10","W96-8",60,5996,42586
"1980-10","W96-8",61,912,5798
"1980-10","W96-8",72,160,1876
"1980-10","W96-8",85,1488,10697
"1980-10","W96-8",999,56,395
"1980-10","W96-9",1,83786,238875
"1980-10","W96-9",2,41996,113917
"1980-10","W96-9",3,25386,76302
"1980-10","W96-9",70,5021,12740
"1980-10","W96-9",81,2602,12021
"1980-11","W96-1",1,1700,9578
"1980-11","W96-1",2,923,4990
"1980-11","W96-1",3,4018,11154
"1980-11","W96-1",70,1,25
"1980-11","W96-1",81,465,561
"1980-11","W96-1",71,193,6583
"1980-11","W96-1",84,288,1236
"1980-11","W96-1",60,414,2963
"1980-11","W96-1",61,203,489
"1980-11","W96-1",72,330,5625
"1980-11","W96-1",85,33,278
"1980-11","W96-1",999,206,3120
"1980-11","W96-2",1,7348,15487
"1980-11","W96-2",2,5556,10334
"1980-11","W96-2",3,5630,16263
"1980-11","W96-2",70,101,339
"1980-11","W96-2",81,305,371
"1980-11","W96-2",73,126,2818
"1980-11","W96-2",84,394,1907
"1980-11","W96-2",60,639,4321
"1980-11","W96-2",61,93,912
"1980-11","W96-2",72,788,13002
"1980-11","W96-2",85,115,1229
"1980-11","W96-2",999,28,413
"1980-11","W96-3",1,10987,36009
"1980-11","W96-3",2,9361,27112
"1980-11","W96-3",3,15815,71660
"1980-11","W96-3",70,696,3072
"1980-11","W96-3",81,234,891
"1980-11","W96-3",73,195,1640
"1980-11","W96-3",71,1345,32862
"1980-11","W96-3",83,196,209
"1980-11","W96-3",84,2000,8422
"1980-11","W96-3",60,2823,16596
"1980-11","W96-3",61,193,1490
"1980-11","W96-3",75,197,6131
"1980-11","W96-3",72,2721,29491
"1980-11","W96-3",85,7,79
"1980-11","W96-3",998,381,1372
"1980-11","W96-3",999,51,1046
"1980-11","W96-4",1,10773,25743
"1980-11","W96-4",2,15579,34333
"1980-11","W96-4",3,10844,49208
"1980-11","W96-4",70,65,262
"1980-11","W96-4",81,2721,5113
"1980-11","W96-4",73,874,2934
"1980-11","W96-4",71,1870,39660
"1980-11","W96-4",83,68,68
"1980-11","W96-4",84,1626,8275
"1980-11","W96-4",60,1432,11917
"1980-11","W96-4",61,192,1361
"1980-11","W96-4",75,188,8568
"1980-11","W96-4",72,1041,19008
"1980-11","W96-4",85,68,796
"1980-11","W96-4",998,104,234
"1980-11","W96-4",999,66,164
"1980-11","W96-5",1,20719,47011
"1980-11","W96-5",2,20991,58449
"1980-11","W96-5",3,15593,41037
"1980-11","W96-5",70,1033,2536
"1980-11","W96-5",81,1544,6442
"1980-11","W96-5",73,1498,5174
"1980-11","W96-5",71,1296,23576
"1980-11","W96-5",83,247,507
"1980-11","W96-5",84,592,1699
"1980-11","W96-5",60,2672,14657
"1980-11","W96-5",61,401,1998
"1980-11","W96-5",72,541,12673
"1980-11","W96-5",85,486,3805
"1980-11","W96-5",998,671,1980
"1980-11","W96-5",999,240,807
"1980-11","W96-6",1,13574,31297
"1980-11","W96-6",2,14163,35544
"1980-11","W96-6",3,17331,48102
"1980-11","W96-6",70,44,147
"1980-11","W96-6",81,1071,5208
"1980-11","W96-6",73,279,2260
"1980-11","W96-6",71,668,16134
"1980-11","W96-6",83,680,1202
"1980-11","W96-6",84,2520,16737
"1980-11","W96-6",60,2339,15247
"1980-11","W96-6",61,1197,6790
"1980-11","W96-6",75,132,3976
"1980-11","W96-6",72,807,5955
"1980-11","W96-6",85,178,1473
"1980-11","W96-6",998,698,1923
"1980-11","W96-6",999,181,523
"1980-11","W96-7",1,30302,72697
"1980-11","W96-7",2,18300,54823
"1980-11","W96-7",3,24152,78519
"1980-11","W96-7",70,905,2319
"1980-11","W96-7",81,1504,2296
"1980-11","W96-7",73,92,151
"1980-11","W96-7",71,141,3023
"1980-11","W96-7",83,4479,4600
"1980-11","W96-7",84,1216,4337
"1980-11","W96-7",60,6567,25850
"1980-11","W96-7",61,1101,5046
"1980-11","W96-7",75,138,1722
"1980-11","W96-7",72,68,1304
"1980-11","W96-7",85,288,1956
"1980-11","W96-8",1,5558,8868
"1980-11","W96-8",2,5034,13223
"1980-11","W96-8",3,4309,11561
"1980-11","W96-8",70,682,1998
"1980-11","W96-8",73,287,1516
"1980-11","W96-8",84,869,1511
"1980-11","W96-8",60,1454,9222
"1980-11","W96-8",61,315,1714
"1980-11","W96-8",72,56,1604
"1980-11","W96-8",85,343,1295
"1980-11","W96-8",999,481,747
"1980-11","W96-9",1,52673,132588
"1980-11","W96-9",2,21682,54625
"1980-11","W96-9",3,14530,44204
"1980-11","W96-9",70,62,344
"1980-11","W96-9",81,2113,9695
"1980-12","W96-1",1,1010,2755
"1980-12","W96-1",2,453,5178
"1980-12","W96-1",3,3007,8256
"1980-12","W96-1",81,40,40
"1980-12","W96-1",71,91,5112
"1980-12","W96-1",84,175,326
"1980-12","W96-1",60,258,1568
"1980-12","W96-1",61,57,219
"1980-12","W96-1",72,388,6229
"1980-12","W96-2",1,14477,85490
"1980-12","W96-2",2,15676,86767
"1980-12","W96-2",3,18597,107418
"1980-12","W96-2",70,492,4310
"1980-12","W96-2",81,348,1264
"1980-12","W96-2",73,132,736
"1980-12","W96-2",83,86,373
"1980-12","W96-2",84,1321,8147
"1980-12","W96-2",60,8063,50567
"1980-12","W96-2",61,2840,19330
"1980-12","W96-2",72,327,9031
"1980-12","W96-2",85,3251,27510
"1980-12","W96-2",998,32,278
"1980-12","W96-2",999,339,2583
"1980-12","W96-3",1,9106,37205
"1980-12","W96-3",2,9749,38616
"1980-12","W96-3",3,20073,100366
"1980-12","W96-3",70,928,6115
"1980-12","W96-3",81,476,2261
"1980-12","W96-3",73,326,2427
"1980-12","W96-3",71,270,17626
"1980-12","W96-3",83,690,1471
"1980-12","W96-3",84,1542,7126
"1980-12","W96-3",60,5296,30613
"1980-12","W96-3",61,1319,8139
"1980-12","W96-3",75,173,5943
"1980-12","W96-3",72,1880,23719
"1980-12","W96-3",85,45,423
"1980-12","W96-3",998,129,634
"1980-12","W96-4",1,9884,35559
"1980-12","W96-4",2,16260,59255
"1980-12","W96-4",3,19171,98225
"1980-12","W96-4",70,82,645
"1980-12","W96-4",81,2374,8287
"1980-12","W96-4",73,1326,7304
"1980-12","W96-4",71,358,22550
"1980-12","W96-4",83,1323,3726
"1980-12","W96-4",84,1474,8863
"1980-12","W96-4",60,5534,33076
"1980-12","W96-4",61,2345,14716
"1980-12","W96-4",75,146,7361
"1980-12","W96-4",72,726,7445
"1980-12","W96-4",85,740,5484
"1980-12","W96-4",998,93,531
"1980-12","W96-4",999,23,150
"1980-12","W96-5",1,37551,173164
"1980-12","W96-5",2,61272,345152
"1980-12","W96-5",3,57238,324036
"1980-12","W96-5",70,1862,14181
"1980-12","W96-5",81,2723,11210
"1980-12","W96-5",73,18072,115373
"1980-12","W96-5",71,628,15516
"1980-12","W96-5",83,795,3996
"1980-12","W96-5",84,416,1388
"1980-12","W96-5",60,46338,281151
"1980-12","W96-5",61,16395,99453
"1980-12","W96-5",72,648,6638
"1980-12","W96-5",85,8739,74025
"1980-12","W96-5",998,9125,54236
"1980-12","W96-5",999,3362,21862
"1980-12","W96-6",1,13270,53140
"1980-12","W96-6",2,20781,104170
"1980-12","W96-6",3,35806,188105
"1980-12","W96-6",70,552,2981
"1980-12","W96-6",81,2105,14797
"1980-12","W96-6",73,720,5199
"1980-12","W96-6",71,203,10846
"1980-12","W96-6",83,1809,5652
"1980-12","W96-6",84,2670,14505
"1980-12","W96-6",60,15537,97382
"1980-12","W96-6",61,7220,43978
"1980-12","W96-6",75,119,3013
"1980-12","W96-6",72,1239,6808
"1980-12","W96-6",85,2203,18602
"1980-12","W96-6",998,261,1712
"1980-12","W96-6",999,120,891
"1980-12","W96-7",1,58540,366786
"1980-12","W96-7",2,71503,503833
"1980-12","W96-7",3,143614,993100
"1980-12","W96-7",70,12776,110043
"1980-12","W96-7",81,2665,11644
"1980-12","W96-7",73,2239,12539
"1980-12","W96-7",71,48,483
"1980-12","W96-7",83,592,2765
"1980-12","W96-7",84,1474,13056
"1980-12","W96-7",60,95998,656977
"1980-12","W96-7",61,22890,152263
"1980-12","W96-7",75,119,1292
"1980-12","W96-7",72,285,1982
"1980-12","W96-7",85,11666,104944
"1980-12","W96-7",999,235,1746
"1980-12","W96-8",1,16206,100363
"1980-12","W96-8",2,17146,109454
"1980-12","W96-8",3,25891,167662
"1980-12","W96-8",70,3342,22962
"1980-12","W96-8",73,1247,7637
"1980-12","W96-8",83,61,278
"1980-12","W96-8",84,3099,17371
"1980-12","W96-8",60,27259,179279
"1980-12","W96-8",61,3891,25415
"1980-12","W96-8",72,58,337
"1980-12","W96-8",85,6031,46096
"1980-12","W96-8",999,38,236
"1980-12","W96-9",1,42785,107468
"1980-12","W96-9",2,20362,50941
"1980-12","W96-9",3,13011,41204
"1980-12","W96-9",70,57,222
"1980-12","W96-9",81,1747,8217
"1981-01","W96-1",1,699,2011
"1981-01","W96-1",2,462,6310
"1981-01","W96-1",3,2353,6759
"1981-01","W96-1",81,67,189
"1981-01","W96-1",71,202,5485
"1981-01","W96-1",84,405,973
"1981-01","W96-1",60,174,1219
"1981-01","W96-1",61,11,39
"1981-01","W96-1",72,456,8896
"1981-01","W96-2",1,22052,140427
"1981-01","W96-2",2,18690,116843
"1981-01","W96-2",3,17382,122008
"1981-01","W96-2",70,414,2541
"1981-01","W96-2",81,690,3213
"1981-01","W96-2",73,318,2267
"1981-01","W96-2",83,176,1024
"1981-01","W96-2",84,2321,14186
"1981-01","W96-2",60,5983,52659
"1981-01","W96-2",61,1505,14453
"1981-01","W96-2",72,1174,13687
"1981-01","W96-2",85,7039,61437
"1981-01","W96-2",999,131,1794
"1981-01","W96-3",1,8537,33595
"1981-01","W96-3",2,10493,48350
"1981-01","W96-3",3,21965,115873
"1981-01","W96-3",70,755,4260
"1981-01","W96-3",81,624,3768
"1981-01","W96-3",73,741,5322
"1981-01","W96-3",71,1279,20253
"1981-01","W96-3",83,1137,3192
"1981-01","W96-3",84,1677,8210
"1981-01","W96-3",60,5445,30566
"1981-01","W96-3",61,1172,7648
"1981-01","W96-3",75,187,6189
"1981-01","W96-3",72,3431,33348
"1981-01","W96-3",85,16,239
"1981-01","W96-3",998,88,178
"1981-01","W96-3",999,51,1020
"1981-01","W96-4",1,9994,38241
"1981-01","W96-4",2,14267,54163
"1981-01","W96-4",3,16750,93615
"1981-01","W96-4",70,36,203
"1981-01","W96-4",81,2988,12239
"1981-01","W96-4",73,2919,15008
"1981-01","W96-4",71,1367,23217
"1981-01","W96-4",83,1479,4650
"1981-01","W96-4",84,2848,11213
"1981-01","W96-4",60,4574,32005
"1981-01","W96-4",61,1973,13151
"1981-01","W96-4",75,201,7392
"1981-01","W96-4",72,1331,13032
"1981-01","W96-4",85,426,4068
"1981-01","W96-4",998,70,656
"1981-01","W96-4",999,10,193
"1981-01","W96-5",1,46147,277626
"1981-01","W96-5",2,90447,599403
"1981-01","W96-5",3,74680,490606
"1981-01","W96-5",70,618,7340
"1981-01","W96-5",81,5253,34622
"1981-01","W96-5",73,37719,276527
"1981-01","W96-5",71,1608,18436
"1981-01","W96-5",83,1034,6298
"1981-01","W96-5",84,415,1755
"1981-01","W96-5",60,46306,356365
"1981-01","W96-5",61,13814,115978
"1981-01","W96-5",72,1107,9049
"1981-01","W96-5",85,14175,127196
"1981-01","W96-5",998,9968,67467
"1981-01","W96-5",999,4768,33430
"1981-01","W96-6",1,14308,68749
"1981-01","W96-6",2,24029,140950
"1981-01","W96-6",3,39560,232626
"1981-01","W96-6",70,729,3175
"1981-01","W96-6",81,4522,34885
"1981-01","W96-6",73,1496,14071
"1981-01","W96-6",71,495,9464
"1981-01","W96-6",83,846,6162
"1981-01","W96-6",84,3561,24318
"1981-01","W96-6",60,13153,100399
"1981-01","W96-6",61,5455,44057
"1981-01","W96-6",75,165,3527
"1981-01","W96-6",72,1315,11577
"1981-01","W96-6",85,2621,19322
"1981-01","W96-6",998,109,689
"1981-01","W96-6",999,91,838
"1981-01","W96-7",1,93836,605810
"1981-01","W96-7",2,106272,785886
"1981-01","W96-7",3,198104,1517916
"1981-01","W96-7",70,7787,71080
"1981-01","W96-7",81,3038,18741
"1981-01","W96-7",73,4099,31462
"1981-01","W96-7",71,127,2165
"1981-01","W96-7",83,1329,6491
"1981-01","W96-7",84,2203,19309
"1981-01","W96-7",60,92139,760584
"1981-01","W96-7",61,18184,168721
"1981-01","W96-7",75,128,1434
"1981-01","W96-7",72,250,1832
"1981-01","W96-7",85,14975,143520
"1981-01","W96-7",998,528,4945
"1981-01","W96-7",999,457,4875
"1981-01","W96-8",1,22156,145889
"1981-01","W96-8",2,27099,173199
"1981-01","W96-8",3,39387,248077
"1981-01","W96-8",70,2576,24845
"1981-01","W96-8",81,212,1132
"1981-01","W96-8",73,1642,13253
"1981-01","W96-8",71,45,607
"1981-01","W96-8",83,171,954
"1981-01","W96-8",84,4945,34442
"1981-01","W96-8",60,29343,206742
"1981-01","W96-8",61,3619,25036
"1981-01","W96-8",85,8022,60780
"1981-01","W96-8",999,27,377
"1981-01","W96-9",1,35534,96895
"1981-01","W96-9",2,13597,38879
"1981-01","W96-9",3,10624,38948
"1981-01","W96-9",81,1654,8410
"1981-02","W96-1",1,456,1685
"1981-02","W96-1",2,505,8352
"1981-02","W96-1",3,2596,7570
"1981-02","W96-1",81,218,381
"1981-02","W96-1",71,252,6495
"1981-02","W96-1",84,314,981
"1981-02","W96-1",60,216,1522
"1981-02","W96-1",61,27,111
"1981-02","W96-1",72,530,9575
"1981-02","W96-2",1,17590,118916
"1981-02","W96-2",2,16858,107702
"1981-02","W96-2",3,17466,110387
"1981-02","W96-2",70,48,208
"1981-02","W96-2",81,996,5386
"1981-02","W96-2",73,693,5923
"1981-02","W96-2",83,401,2099
"1981-02","W96-2",84,1437,21777
"1981-02","W96-2",60,4315,33421
"1981-02","W96-2",61,1049,8173
"1981-02","W96-2",72,992,14873
"1981-02","W96-2",85,3584,30806
"1981-02","W96-2",999,139,1759
"1981-02","W96-3",1,7977,31205
"1981-02","W96-3",2,10777,45159
"1981-02","W96-3",3,20820,110209
"1981-02","W96-3",70,640,3379
"1981-02","W96-3",81,648,3527
"1981-02","W96-3",73,561,3921
"1981-02","W96-3",71,985,26226
"1981-02","W96-3",83,455,989
"1981-02","W96-3",84,2000,10493
"1981-02","W96-3",60,5333,32887
"1981-02","W96-3",61,1302,8127
"1981-02","W96-3",75,188,5786
"1981-02","W96-3",72,3855,45602
"1981-02","W96-3",85,17,218
"1981-02","W96-3",998,76,148
"1981-02","W96-3",999,2,2
"1981-02","W96-4",1,10174,36986
"1981-02","W96-4",2,15225,48840
"1981-02","W96-4",3,15636,76703
"1981-02","W96-4",70,30,101
"1981-02","W96-4",81,3634,14661
"1981-02","W96-4",73,3100,18755
"1981-02","W96-4",71,1934,35430
"1981-02","W96-4",83,1257,4631
"1981-02","W96-4",84,2582,11767
"1981-02","W96-4",60,5068,33371
"1981-02","W96-4",61,1505,9666
"1981-02","W96-4",75,217,7539
"1981-02","W96-4",72,1756,20691
"1981-02","W96-4",85,442,3133
"1981-02","W96-4",999,85,291
"1981-02","W96-5",1,44499,267904
"1981-02","W96-5",2,96122,642389
"1981-02","W96-5",3,78458,495471
"1981-02","W96-5",70,1071,8454
"1981-02","W96-5",81,5822,33862
"1981-02","W96-5",73,37634,259589
"1981-02","W96-5",71,1137,22414
"1981-02","W96-5",83,1503,9258
"1981-02","W96-5",84,473,2293
"1981-02","W96-5",60,57822,361982
"1981-02","W96-5",61,18008,108949
"1981-02","W96-5",72,1419,15190
"1981-02","W96-5",85,14549,116286
"1981-02","W96-5",998,9978,70643
"1981-02","W96-5",999,4815,35316
"1981-02","W96-6",1,16443,77670
"1981-02","W96-6",2,28317,163846
"1981-02","W96-6",3,43406,255950
"1981-02","W96-6",70,803,4165
"1981-02","W96-6",81,4242,28786
"1981-02","W96-6",73,2133,17860
"1981-02","W96-6",71,384,11911
"1981-02","W96-6",83,1222,4864
"1981-02","W96-6",84,3942,27425
"1981-02","W96-6",60,18330,128770
"1981-02","W96-6",61,7750,49878
"1981-02","W96-6",75,160,4019
"1981-02","W96-6",72,1904,14827
"1981-02","W96-6",85,2578,21344
"1981-02","W96-6",998,253,1384
"1981-02","W96-7",1,91223,611534
"1981-02","W96-7",2,108626,818346
"1981-02","W96-7",3,215993,1540309
"1981-02","W96-7",70,6189,42861
"1981-02","W96-7",81,3838,22203
"1981-02","W96-7",73,5039,33970
"1981-02","W96-7",71,131,2212
"1981-02","W96-7",83,1484,5757
"1981-02","W96-7",84,4191,32699
"1981-02","W96-7",60,106242,734274
"1981-02","W96-7",61,20481,140381
"1981-02","W96-7",75,152,1586
"1981-02","W96-7",72,461,2611
"1981-02","W96-7",85,15669,143127
"1981-02","W96-7",998,855,4528
"1981-02","W96-7",999,51,359
"1981-02","W96-8",1,22062,132917
"1981-02","W96-8",2,25594,156034
"1981-02","W96-8",3,38865,237241
"1981-02","W96-8",70,2964,16215
"1981-02","W96-8",81,40,480
"1981-02","W96-8",73,1769,9590
"1981-02","W96-8",71,29,627
"1981-02","W96-8",83,482,1737
"1981-02","W96-8",84,3876,30943
"1981-02","W96-8",60,33407,190983
"1981-02","W96-8",61,3624,18663
"1981-02","W96-8",72,104,1086
"1981-02","W96-8",85,6736,46314
"1981-02","W96-8",999,126,992
"1981-02","W96-9",1,37195,92308
"1981-02","W96-9",2,15308,38995
"1981-02","W96-9",3,10197,32118
"1981-02","W96-9",81,1402,7759
"1981-03","W96-1",1,1339,6469
"1981-03","W96-1",2,837,8941
"1981-03","W96-1",3,3146,8854
"1981-03","W96-1",81,354,618
"1981-03","W96-1",71,205,7061
"1981-03","W96-1",84,352,1079
"1981-03","W96-1",60,382,2919
"1981-03","W96-1",61,28,110
"1981-03","W96-1",72,688,10640
"1981-03","W96-2",1,15558,102654
"1981-03","W96-2",2,14014,81088
"1981-03","W96-2",3,11689,76241
"1981-03","W96-2",70,71,424
"1981-03","W96-2",81,1514,4610
"1981-03","W96-2",73,330,4016
"1981-03","W96-2",83,176,1566
"1981-03","W96-2",84,592,5229
"1981-03","W96-2",60,1894,16326
"1981-03","W96-2",61,2242,17423
"1981-03","W96-2",72,820,15054
"1981-03","W96-2",85,1055,13034
"1981-03","W96-2",999,117,931
"1981-03","W96-3",1,10877,42171
"1981-03","W96-3",2,11418,44732
"1981-03","W96-3",3,20283,93981
"1981-03","W96-3",70,761,3513
"1981-03","W96-3",81,953,5121
"1981-03","W96-3",73,349,2847
"1981-03","W96-3",71,1331,33428
"1981-03","W96-3",83,420,642
"1981-03","W96-3",84,2463,11265
"1981-03","W96-3",60,3692,24905
"1981-03","W96-3",61,656,4289
"1981-03","W96-3",75,139,6402
"1981-03","W96-3",72,4340,39253
"1981-03","W96-3",85,25,258
"1981-03","W96-3",998,136,136
"1981-03","W96-3",999,187,5214
"1981-03","W96-4",1,12529,44509
"1981-03","W96-4",2,16322,50637
"1981-03","W96-4",3,17475,81441
"1981-03","W96-4",70,69,113
"1981-03","W96-4",81,4932,19716
"1981-03","W96-4",73,1912,9330
"1981-03","W96-4",71,1738,42453
"1981-03","W96-4",83,1225,4457
"1981-03","W96-4",84,3197,13358
"1981-03","W96-4",60,3867,25724
"1981-03","W96-4",61,717,4157
"1981-03","W96-4",75,260,8334
"1981-03","W96-4",72,1930,24166
"1981-03","W96-4",85,324,1870
"1981-03","W96-5",1,41393,239791
